year,crop,crop_is_maize,window_start_dekad,cum_rain_since_sep1,onset_reached,last_dekad_rain,last3_rain,last3_anom_z,prev_dekad_wet,pre_jul_aug_mm,prev_mam_mm,prev_sond_total,pre_tmax_anom,p_rain_sufficient,p_dry_spell,p_temp_stress,risk_score,sim_margin_median,sim_margin_p10,sim_cycle_rain_p10,sim_cycle_rain_median,sim_cycle_rain_p90,actual_cycle_rain,actual_estab_rain,actual_estab_dry_run,actual_tmax_mean,estab_dry_spell,temp_stress,label,label_id
1989,beans,0,25,0.0,0,49.5,54.2,0.698,1,60.1,333.6,408.0,-0.924,0.962,0.02,0.002,0.025,41.2,12.5,212.5,241.2,274.3,212.5,77.8,1,23.25,0,0,suitable,0
1989,maize,1,26,40.7,1,40.7,94.7,1.549,1,60.1,333.6,408.0,-0.924,0.981,0.004,0.0,0.011,58.1,22.1,352.1,388.1,427.4,373.3,61.6,1,23.42,0,0,suitable,0
1989,beans,0,26,40.7,1,40.7,94.7,1.549,1,60.1,333.6,408.0,-0.924,0.988,0.003,0.001,0.007,51.3,22.8,222.8,251.3,286.5,209.0,61.6,1,23.41,0,0,suitable,0
1989,maize,1,27,55.8,1,15.1,105.3,1.374,0,60.1,333.6,408.0,-0.924,0.926,0.002,0.0,0.038,42.1,5.0,335.0,372.1,411.8,359.1,88.3,0,23.56,0,0,suitable,0
1989,beans,0,27,55.8,1,15.1,105.3,1.374,0,60.1,333.6,408.0,-0.924,0.996,0.001,0.0,0.002,58.0,32.0,232.0,258.0,290.5,226.2,88.3,0,23.48,0,0,suitable,0
1989,maize,1,28,77.8,1,22.0,77.8,-0.52,1,60.1,333.6,408.0,-0.924,0.73,0.034,0.0,0.145,17.6,-20.6,309.4,347.6,388.1,352.0,104.1,0,23.61,0,0,suitable,0
1989,beans,0,28,77.8,1,22.0,77.8,-0.52,1,60.1,333.6,408.0,-0.924,0.984,0.034,0.0,0.018,48.9,20.6,220.6,248.9,281.9,247.9,104.1,0,23.38,0,0,suitable,0
1989,maize,1,29,102.2,1,24.4,61.6,-1.708,1,60.1,333.6,408.0,-0.924,0.4,0.086,0.0,0.326,-8.3,-51.4,278.6,321.7,363.3,378.3,110.3,0,23.59,0,0,suitable,0
1989,beans,0,29,102.2,1,24.4,61.6,-1.708,1,60.1,333.6,408.0,-0.924,0.892,0.086,0.0,0.08,30.6,-1.7,198.3,230.6,263.9,251.9,110.3,0,23.41,0,0,suitable,0
1989,maize,1,30,144.0,1,41.8,88.3,-0.786,1,60.1,333.6,408.0,-0.924,0.292,0.023,0.0,0.361,-18.4,-59.2,270.8,311.6,356.3,381.5,105.6,0,23.58,0,0,suitable,0
1989,beans,0,30,144.0,1,41.8,88.3,-0.786,1,60.1,333.6,408.0,-0.924,0.899,0.022,0.0,0.057,27.8,-0.0,200.0,227.8,258.9,246.9,105.6,0,23.69,0,0,suitable,0
1989,maize,1,31,181.9,1,37.8,104.1,-0.518,1,60.1,333.6,408.0,-0.924,0.159,0.008,0.0,0.423,-36.1,-74.7,255.3,293.9,339.5,379.5,100.1,0,23.32,0,0,suitable,0
1989,beans,0,31,181.9,1,37.8,104.1,-0.518,1,60.1,333.6,408.0,-0.924,0.629,0.008,0.0,0.188,7.2,-19.2,180.8,207.2,232.0,232.1,100.1,0,23.5,0,0,suitable,0
1989,maize,1,32,212.5,1,30.7,110.3,-0.406,1,60.1,333.6,408.0,-0.924,0.201,0.002,0.0,0.4,-31.3,-68.8,261.2,298.7,346.9,397.9,113.2,0,23.17,0,0,suitable,0
1989,beans,0,32,212.5,1,30.7,110.3,-0.406,1,60.1,333.6,408.0,-0.924,0.241,0.001,0.0,0.38,-15.0,-42.3,157.7,185.0,213.1,202.4,113.2,0,23.68,0,0,suitable,0
1989,maize,1,33,249.6,1,37.1,105.6,-0.696,1,60.1,333.6,408.0,-0.924,0.215,0.033,0.0,0.402,-29.6,-71.3,258.7,300.4,347.3,383.7,104.4,0,23.07,0,0,suitable,0
1989,beans,0,33,249.6,1,37.1,105.6,-0.696,1,60.1,333.6,408.0,-0.924,0.035,0.018,0.004,0.489,-41.5,-70.1,129.9,158.5,187.4,180.2,104.4,0,23.75,0,0,risky,1
1990,maize,1,25,0.0,0,17.3,26.6,-0.429,0,30.7,362.6,390.9,0.188,0.984,0.113,0.001,0.042,64.4,24.4,354.4,394.4,436.2,434.2,110.5,0,23.17,0,0,suitable,0
1990,beans,0,25,0.0,0,17.3,26.6,-0.429,0,30.7,362.6,390.9,0.188,0.914,0.088,0.11,0.091,35.3,2.6,202.6,235.3,270.4,273.7,110.5,0,23.41,0,0,suitable,0
1990,maize,1,26,35.0,1,35.0,61.6,0.107,1,30.7,362.6,390.9,0.188,0.971,0.054,0.001,0.031,52.0,18.7,348.7,382.0,425.0,418.6,101.5,0,23.05,0,0,suitable,0
1990,beans,0,26,35.0,1,35.0,61.6,0.107,1,30.7,362.6,390.9,0.188,0.976,0.053,0.053,0.039,47.8,18.3,218.3,247.8,281.3,269.2,101.5,0,23.27,0,0,suitable,0
1990,maize,1,27,65.7,1,30.7,83.0,0.31,1,30.7,362.6,390.9,0.188,0.904,0.025,0.0,0.055,39.8,1.3,331.3,369.8,408.9,403.3,112.1,0,23.13,0,0,suitable,0
1990,beans,0,27,65.7,1,30.7,83.0,0.31,1,30.7,362.6,390.9,0.188,0.983,0.024,0.046,0.025,56.1,26.5,226.5,256.1,288.5,274.5,112.1,0,23.34,0,0,suitable,0
1990,maize,1,28,110.5,1,44.7,110.5,1.353,1,30.7,362.6,390.9,0.188,0.791,0.005,0.001,0.106,23.0,-13.5,316.5,353.0,396.0,364.0,119.1,0,23.17,0,0,suitable,0
1990,beans,0,28,110.5,1,44.7,110.5,1.353,1,30.7,362.6,390.9,0.188,0.996,0.005,0.015,0.007,55.8,28.5,228.5,255.8,284.4,267.8,119.1,0,23.08,0,0,suitable,0
1990,maize,1,29,136.5,1,26.1,101.5,0.491,1,30.7,362.6,390.9,0.188,0.567,0.005,0.002,0.218,4.9,-33.1,296.9,334.9,376.5,358.2,137.2,0,23.12,0,0,suitable,0
1990,beans,0,29,136.5,1,26.1,101.5,0.491,1,30.7,362.6,390.9,0.188,0.987,0.005,0.014,0.011,44.6,21.2,221.2,244.6,274.9,280.8,137.2,0,22.75,0,0,suitable,0
1990,maize,1,30,177.8,1,41.3,112.1,0.481,1,30.7,362.6,390.9,0.188,0.338,0.001,0.0,0.331,-12.5,-52.0,278.0,317.5,358.3,354.7,126.4,0,23.09,0,0,suitable,0
1990,beans,0,30,177.8,1,41.3,112.1,0.481,1,30.7,362.6,390.9,0.188,0.952,0.001,0.018,0.028,34.0,8.7,208.7,234.0,262.4,256.3,126.4,0,22.84,0,0,suitable,0
1990,maize,1,31,229.5,1,51.7,119.1,0.183,1,30.7,362.6,390.9,0.188,0.165,0.0,0.003,0.418,-31.8,-68.5,261.5,298.2,340.2,331.3,110.7,0,23.12,0,0,suitable,0
1990,beans,0,31,229.5,1,51.7,119.1,0.183,1,30.7,362.6,390.9,0.188,0.707,0.0,0.031,0.153,10.3,-14.8,185.2,210.3,238.6,224.0,110.7,0,22.73,0,0,suitable,0
1990,maize,1,32,273.7,1,44.2,137.2,0.953,1,30.7,362.6,390.9,0.188,0.234,0.001,0.003,0.384,-24.5,-63.4,266.6,305.5,350.1,322.7,104.5,0,23.2,0,0,risky,1
1990,beans,0,32,273.7,1,44.2,137.2,0.953,1,30.7,362.6,390.9,0.188,0.293,0.001,0.06,0.366,-9.9,-35.5,164.5,190.1,216.7,195.3,104.5,0,23.02,0,0,risky,1
1990,maize,1,33,304.2,1,30.5,126.4,0.571,1,30.7,362.6,390.9,0.188,0.299,0.001,0.004,0.352,-20.2,-63.4,266.6,309.8,357.6,325.2,113.1,0,23.29,0,0,risky,1
1990,beans,0,33,304.2,1,30.5,126.4,0.571,1,30.7,362.6,390.9,0.188,0.058,0.0,0.164,0.504,-34.5,-60.3,139.7,165.5,193.5,170.2,113.1,0,23.17,0,0,risky,1
1991,maize,1,25,0.0,0,0.3,8.9,-1.151,0,15.9,395.0,434.2,-0.407,0.96,0.168,0.0,0.07,59.8,17.0,347.0,389.8,431.5,376.1,69.6,1,23.54,0,0,suitable,0
1991,beans,0,25,0.0,0,0.3,8.9,-1.151,0,15.9,395.0,434.2,-0.407,0.868,0.137,0.01,0.109,31.9,-4.4,195.6,231.9,265.7,237.3,69.6,1,23.68,0,0,suitable,0
1991,maize,1,26,30.2,1,30.2,33.1,-1.134,1,15.9,395.0,434.2,-0.407,0.913,0.144,0.0,0.087,46.2,3.6,333.6,376.2,417.9,346.2,91.1,1,23.43,0,0,suitable,0
1991,beans,0,26,30.2,1,30.2,33.1,-1.134,1,15.9,395.0,434.2,-0.407,0.917,0.138,0.008,0.084,39.1,2.3,202.3,239.1,273.2,233.5,91.1,1,23.53,0,0,suitable,0
1991,maize,1,27,48.0,1,17.9,48.4,-1.34,0,15.9,395.0,434.2,-0.407,0.81,0.133,0.0,0.135,25.8,-11.0,319.0,355.8,398.8,343.2,123.2,0,23.44,0,0,suitable,0
1991,beans,0,27,48.0,1,17.9,48.4,-1.34,0,15.9,395.0,434.2,-0.407,0.956,0.133,0.004,0.063,43.9,10.1,210.1,243.9,280.6,249.5,123.2,0,23.31,0,0,suitable,0
1991,maize,1,28,69.6,1,21.6,69.6,-0.992,1,15.9,395.0,434.2,-0.407,0.674,0.073,0.0,0.185,12.9,-27.5,302.5,342.9,383.2,341.1,137.1,0,23.45,0,0,suitable,0
1991,beans,0,28,69.6,1,21.6,69.6,-0.992,1,15.9,395.0,434.2,-0.407,0.961,0.073,0.001,0.042,45.8,11.7,211.7,245.8,280.2,257.6,137.1,0,23.13,0,0,suitable,0
1991,maize,1,29,121.3,1,51.7,91.1,-0.08,1,15.9,395.0,434.2,-0.407,0.561,0.007,0.0,0.222,4.3,-34.1,295.9,334.3,372.8,321.2,116.0,0,23.3,0,0,risky,1
1991,beans,0,29,121.3,1,51.7,91.1,-0.08,1,15.9,395.0,434.2,-0.407,0.982,0.007,0.0,0.011,43.7,17.3,217.3,243.7,273.4,228.2,116.0,0,23.0,0,0,suitable,0
1991,maize,1,30,171.2,1,49.9,123.2,1.067,1,15.9,395.0,434.2,-0.407,0.298,0.003,0.0,0.352,-16.5,-52.5,277.5,313.5,358.0,282.6,92.5,0,23.54,0,0,risky,1
1991,beans,0,30,171.2,1,49.9,123.2,1.067,1,15.9,395.0,434.2,-0.407,0.951,0.003,0.0,0.025,32.8,8.6,208.6,232.8,260.7,204.9,92.5,0,23.19,0,0,suitable,0
1991,maize,1,31,206.7,1,35.5,137.1,1.026,1,15.9,395.0,434.2,-0.407,0.169,0.001,0.0,0.416,-31.3,-68.8,261.2,298.7,341.1,267.4,90.8,0,23.68,0,0,risky,1
1991,beans,0,31,206.7,1,35.5,137.1,1.026,1,15.9,395.0,434.2,-0.407,0.725,0.001,0.002,0.138,10.8,-13.5,186.5,210.8,238.7,169.6,90.8,0,23.25,0,0,risky,1
1991,maize,1,32,237.3,1,30.6,116.0,-0.119,1,15.9,395.0,434.2,-0.407,0.214,0.007,0.0,0.395,-27.6,-70.8,259.2,302.4,345.5,249.1,89.9,0,23.83,0,0,risky,1
1991,beans,0,32,237.3,1,30.6,116.0,-0.119,1,15.9,395.0,434.2,-0.407,0.252,0.003,0.011,0.377,-14.3,-39.4,160.6,185.7,214.3,153.9,89.9,0,23.43,0,0,risky,1
1991,maize,1,33,263.7,1,26.4,92.5,-1.495,1,15.9,395.0,434.2,-0.407,0.188,0.066,0.0,0.426,-35.8,-77.9,252.1,294.2,344.8,260.2,85.8,0,23.95,0,0,risky,1
1991,beans,0,33,263.7,1,26.4,92.5,-1.495,1,15.9,395.0,434.2,-0.407,0.031,0.049,0.027,0.505,-45.2,-72.2,127.8,154.8,182.8,147.0,85.8,0,23.67,0,0,delay,2
1992,maize,1,25,0.0,0,3.7,7.2,-1.219,0,7.2,335.7,376.1,-0.595,0.966,0.164,0.0,0.066,59.5,16.6,346.6,389.5,430.4,433.1,81.9,1,22.51,0,0,suitable,0
1992,beans,0,25,0.0,0,3.7,7.2,-1.219,0,7.2,335.7,376.1,-0.595,0.87,0.136,0.005,0.107,30.4,-4.1,195.9,230.4,265.0,270.3,81.9,1,22.75,0,0,suitable,0
1992,maize,1,26,36.9,1,36.9,41.5,-0.766,1,7.2,335.7,376.1,-0.595,0.931,0.123,0.0,0.071,46.8,5.5,335.5,376.8,419.2,414.4,90.5,1,22.55,0,0,suitable,0
1992,beans,0,26,36.9,1,36.9,41.5,-0.766,1,7.2,335.7,376.1,-0.595,0.931,0.111,0.003,0.068,40.3,4.9,204.9,240.3,274.3,272.6,90.5,1,22.66,0,0,suitable,0
1992,maize,1,27,64.6,1,27.7,68.3,-0.39,1,7.2,335.7,376.1,-0.595,0.865,0.048,0.0,0.082,34.1,-7.0,323.0,364.1,406.9,417.1,114.5,1,22.63,0,0,suitable,0
1992,beans,0,27,64.6,1,27.7,68.3,-0.39,1,7.2,335.7,376.1,-0.595,0.981,0.046,0.002,0.024,50.9,20.2,220.2,250.9,285.5,270.6,114.5,1,22.7,0,0,suitable,0
1992,maize,1,28,81.9,1,17.4,81.9,-0.283,0,7.2,335.7,376.1,-0.595,0.701,0.059,0.0,0.167,17.9,-22.1,307.9,347.9,389.1,401.0,154.9,0,22.57,0,0,suitable,0
1992,beans,0,28,81.9,1,17.4,81.9,-0.283,0,7.2,335.7,376.1,-0.595,0.977,0.057,0.0,0.029,48.9,16.5,216.5,248.9,280.7,286.9,154.9,0,22.4,0,0,suitable,0
1992,maize,1,29,127.4,1,45.5,90.5,-0.115,1,7.2,335.7,376.1,-0.595,0.527,0.013,0.0,0.24,2.3,-35.4,294.6,332.3,374.9,369.8,142.9,0,22.55,0,0,suitable,0
1992,beans,0,29,127.4,1,45.5,90.5,-0.115,1,7.2,335.7,376.1,-0.595,0.97,0.012,0.001,0.019,43.9,14.8,214.8,243.9,274.0,277.7,142.9,0,22.28,0,0,suitable,0
1992,maize,1,30,179.1,1,51.6,114.5,0.606,1,7.2,335.7,376.1,-0.595,0.322,0.003,0.0,0.34,-13.8,-49.3,280.7,316.2,357.6,342.4,130.4,0,22.47,0,0,suitable,0
1992,beans,0,30,179.1,1,51.6,114.5,0.606,1,7.2,335.7,376.1,-0.595,0.96,0.003,0.0,0.021,33.7,9.0,209.0,233.7,261.3,254.0,130.4,0,22.25,0,0,suitable,0
1992,maize,1,31,236.8,1,57.8,154.9,1.856,1,7.2,335.7,376.1,-0.595,0.178,0.0,0.0,0.411,-29.7,-67.3,262.7,300.3,343.2,319.1,98.3,0,22.52,0,0,risky,1
1992,beans,0,31,236.8,1,57.8,154.9,1.856,1,7.2,335.7,376.1,-0.595,0.761,0.0,0.002,0.12,12.8,-11.1,188.9,212.8,236.9,214.4,98.3,0,22.34,0,0,suitable,0
1992,maize,1,32,270.3,1,33.5,142.9,1.241,1,7.2,335.7,376.1,-0.595,0.232,0.0,0.0,0.384,-25.6,-65.0,265.0,304.4,351.0,326.8,98.5,0,22.62,0,0,risky,1
1992,beans,0,32,270.3,1,33.5,142.9,1.241,1,7.2,335.7,376.1,-0.595,0.314,0.0,0.006,0.344,-10.1,-36.4,163.6,189.9,217.8,211.4,98.5,0,22.47,0,0,suitable,0
1992,maize,1,33,309.5,1,39.2,130.4,0.815,1,7.2,335.7,376.1,-0.595,0.253,0.003,0.0,0.374,-22.2,-62.9,267.1,307.8,356.9,341.4,95.7,0,22.62,0,0,suitable,0
1992,beans,0,33,309.5,1,39.2,130.4,0.815,1,7.2,335.7,376.1,-0.595,0.051,0.003,0.01,0.477,-34.3,-59.0,141.0,165.7,191.4,173.5,95.7,0,22.51,0,0,risky,1
1993,maize,1,25,0.0,0,17.0,54.5,0.711,0,54.5,367.2,433.1,-0.419,0.989,0.032,0.0,0.015,71.4,32.3,362.3,401.4,445.3,302.3,43.2,3,23.52,1,0,delay,2
1993,beans,0,25,0.0,0,17.0,54.5,0.711,0,54.5,367.2,433.1,-0.419,0.958,0.024,0.018,0.032,40.3,11.0,211.0,240.3,277.9,148.1,43.2,3,24.12,1,1,delay,2
1993,maize,1,26,14.1,0,14.1,37.2,-0.957,0,54.5,367.2,433.1,-0.419,0.927,0.122,0.0,0.073,47.1,6.5,336.5,377.1,417.5,320.4,48.1,3,23.61,1,0,delay,2
1993,beans,0,26,14.1,0,14.1,37.2,-0.957,0,54.5,367.2,433.1,-0.419,0.933,0.119,0.005,0.07,39.7,6.4,206.4,239.7,274.7,165.0,48.1,3,24.03,1,1,delay,2
1993,maize,1,27,27.0,0,12.8,43.9,-1.551,0,54.5,367.2,433.1,-0.419,0.806,0.163,0.0,0.146,26.2,-16.2,313.8,356.2,399.1,327.1,51.5,3,23.66,1,0,delay,2
1993,beans,0,27,27.0,0,12.8,43.9,-1.551,0,54.5,367.2,433.1,-0.419,0.938,0.157,0.004,0.079,44.5,8.3,208.3,244.5,279.3,185.4,51.5,3,23.65,1,0,delay,2
1993,maize,1,28,43.2,0,16.3,43.2,-2.505,0,54.5,367.2,433.1,-0.419,0.498,0.264,0.0,0.33,-0.2,-40.3,289.7,329.8,373.5,310.8,63.9,2,23.66,1,0,delay,2
1993,beans,0,28,43.2,0,16.3,43.2,-2.505,0,54.5,367.2,433.1,-0.419,0.889,0.264,0.003,0.135,31.0,-1.2,198.8,231.0,266.5,209.6,63.9,2,23.27,1,0,delay,2
1993,maize,1,29,62.2,0,19.0,48.1,-2.451,0,54.5,367.2,433.1,-0.419,0.294,0.223,0.0,0.42,-18.8,-57.0,273.0,311.2,355.9,311.9,85.9,1,23.67,0,0,risky,1
1993,beans,0,29,62.2,0,19.0,48.1,-2.451,0,54.5,367.2,433.1,-0.419,0.824,0.221,0.001,0.155,20.8,-9.0,191.0,220.8,257.1,216.7,85.9,1,23.14,0,0,suitable,0
1993,maize,1,30,78.5,0,16.3,51.5,-2.734,0,54.5,367.2,433.1,-0.419,0.162,0.159,0.0,0.467,-34.7,-76.4,253.6,295.3,340.7,318.1,100.6,0,23.6,0,0,risky,1
1993,beans,0,30,78.5,0,16.3,51.5,-2.734,0,54.5,367.2,433.1,-0.419,0.706,0.158,0.002,0.195,13.1,-15.8,184.2,213.1,246.3,223.7,100.6,0,22.87,0,0,suitable,0
1993,maize,1,31,107.1,1,28.6,63.9,-2.394,1,54.5,367.2,433.1,-0.419,0.101,0.108,0.0,0.482,-45.2,-88.5,241.5,284.8,330.5,309.2,105.2,0,23.48,0,0,risky,1
1993,beans,0,31,107.1,1,28.6,63.9,-2.394,1,54.5,367.2,433.1,-0.419,0.427,0.106,0.003,0.319,-3.5,-34.8,165.2,196.5,227.6,227.4,105.2,0,23.08,0,0,suitable,0
1993,maize,1,32,148.1,1,41.0,85.9,-1.638,1,54.5,367.2,433.1,-0.419,0.148,0.06,0.0,0.444,-38.9,-84.1,245.9,291.1,338.4,302.3,104.7,0,23.39,0,0,risky,1
1993,beans,0,32,148.1,1,41.0,85.9,-1.638,1,54.5,367.2,433.1,-0.419,0.146,0.049,0.008,0.443,-21.6,-55.0,145.0,178.4,205.5,205.9,104.7,0,23.33,0,0,suitable,0
1993,maize,1,33,179.1,1,31.0,100.6,-0.998,1,54.5,367.2,433.1,-0.419,0.202,0.037,0.0,0.41,-30.7,-74.8,255.2,299.3,347.8,302.0,99.7,0,23.25,0,0,risky,1
1993,beans,0,33,179.1,1,31.0,100.6,-0.998,1,54.5,367.2,433.1,-0.419,0.022,0.021,0.03,0.501,-44.3,-71.8,128.2,155.7,183.1,174.9,99.7,0,23.55,0,0,risky,1
1994,maize,1,25,0.0,0,12.5,28.0,-0.371,0,35.9,331.4,302.3,-0.054,0.981,0.095,0.0,0.038,63.2,24.6,354.6,393.2,437.4,402.9,91.4,0,22.82,0,0,suitable,0
1994,beans,0,25,0.0,0,12.5,28.0,-0.371,0,35.9,331.4,302.3,-0.054,0.907,0.076,0.067,0.083,34.6,1.3,201.3,234.6,271.0,244.8,91.4,0,22.89,0,0,suitable,0
1994,maize,1,26,26.1,1,26.1,54.1,-0.218,1,35.9,331.4,302.3,-0.054,0.952,0.07,0.0,0.045,54.0,10.7,340.7,384.0,423.0,393.2,108.1,0,22.96,0,0,suitable,0
1994,beans,0,26,26.1,1,26.1,54.1,-0.218,1,35.9,331.4,302.3,-0.054,0.957,0.066,0.024,0.046,46.3,11.5,211.5,246.3,280.1,255.3,108.1,0,22.64,0,0,suitable,0
1994,maize,1,27,59.4,1,33.3,71.9,-0.218,1,35.9,331.4,302.3,-0.054,0.895,0.049,0.001,0.067,36.1,-0.7,329.3,366.1,405.3,374.1,107.2,0,23.11,0,0,suitable,0
1994,beans,0,27,59.4,1,33.3,71.9,-0.218,1,35.9,331.4,302.3,-0.054,0.983,0.047,0.018,0.026,53.2,21.8,221.8,253.2,287.0,264.8,107.2,0,22.45,0,0,suitable,0
1994,maize,1,28,91.4,1,32.0,91.4,0.261,1,35.9,331.4,302.3,-0.054,0.807,0.008,0.0,0.099,22.1,-11.5,318.5,352.1,394.1,352.6,115.1,0,23.16,0,0,suitable,0
1994,beans,0,28,91.4,1,32.0,91.4,0.261,1,35.9,331.4,302.3,-0.054,0.992,0.008,0.006,0.008,55.1,26.7,226.7,255.1,286.5,261.4,115.1,0,22.15,0,0,suitable,0
1994,maize,1,29,134.3,1,42.9,108.1,0.855,1,35.9,331.4,302.3,-0.054,0.544,0.006,0.0,0.23,3.6,-31.3,298.7,333.6,374.3,328.4,110.5,0,23.28,0,0,risky,1
1994,beans,0,29,134.3,1,42.9,108.1,0.855,1,35.9,331.4,302.3,-0.054,0.986,0.006,0.004,0.01,43.6,18.2,218.2,243.6,272.9,242.0,110.5,0,22.21,0,0,suitable,0
1994,maize,1,30,166.6,1,32.3,107.2,0.217,1,35.9,331.4,302.3,-0.054,0.355,0.0,0.0,0.323,-11.2,-49.8,280.2,318.8,357.4,311.9,114.9,0,23.27,0,0,risky,1
1994,beans,0,30,166.6,1,32.3,107.2,0.217,1,35.9,331.4,302.3,-0.054,0.965,0.0,0.008,0.019,34.5,10.4,210.4,234.5,262.5,236.3,114.9,0,22.51,0,0,suitable,0
1994,maize,1,31,206.6,1,40.0,115.1,-0.001,1,35.9,331.4,302.3,-0.054,0.161,0.0,0.003,0.42,-31.0,-70.7,259.3,299.0,341.9,294.2,117.6,0,23.16,0,0,risky,1
1994,beans,0,31,206.6,1,40.0,115.1,-0.001,1,35.9,331.4,302.3,-0.054,0.73,0.0,0.015,0.138,11.4,-12.3,187.7,211.4,236.4,212.8,117.6,0,22.95,0,0,suitable,0
1994,maize,1,32,244.8,1,38.2,110.5,-0.397,1,35.9,331.4,302.3,-0.054,0.184,0.007,0.0,0.41,-32.7,-71.6,258.4,297.3,345.7,288.1,108.1,0,23.17,0,0,risky,1
1994,beans,0,32,244.8,1,38.2,110.5,-0.397,1,35.9,331.4,302.3,-0.054,0.232,0.005,0.033,0.392,-15.6,-42.3,157.7,184.4,212.1,188.8,108.1,0,23.57,0,0,risky,1
1994,maize,1,33,281.5,1,36.7,114.9,-0.129,1,35.9,331.4,302.3,-0.054,0.235,0.002,0.0,0.383,-24.7,-70.3,259.7,305.3,351.8,288.9,94.8,0,23.21,0,0,risky,1
1994,beans,0,33,281.5,1,36.7,114.9,-0.129,1,35.9,331.4,302.3,-0.054,0.041,0.001,0.084,0.497,-38.7,-64.5,135.5,161.3,189.0,162.6,94.8,0,23.95,0,1,risky,1
1995,maize,1,25,0.0,0,0.0,0.3,-1.499,0,0.3,325.6,402.9,-0.171,0.97,0.23,0.0,0.084,57.5,17.6,347.6,387.5,428.5,384.7,88.1,0,22.9,0,0,suitable,0
1995,beans,0,25,0.0,0,0.0,0.3,-1.499,0,0.3,325.6,402.9,-0.171,0.85,0.193,0.034,0.14,27.6,-6.3,193.7,227.6,261.6,229.4,88.1,0,22.96,0,0,suitable,0
1995,maize,1,26,39.7,1,39.7,40.0,-0.834,1,0.3,325.6,402.9,-0.171,0.934,0.119,0.0,0.069,46.5,5.5,335.5,376.5,417.3,349.2,88.3,0,22.73,0,0,suitable,0
1995,beans,0,26,39.7,1,39.7,40.0,-0.834,1,0.3,325.6,402.9,-0.171,0.941,0.112,0.012,0.066,39.6,7.0,207.0,239.6,276.5,225.5,88.3,0,22.65,0,0,suitable,0
1995,maize,1,27,61.8,1,22.2,61.8,-0.697,1,0.3,325.6,402.9,-0.171,0.856,0.083,0.0,0.097,31.8,-7.0,323.0,361.8,405.8,344.9,95.7,0,22.86,0,0,suitable,0
1995,beans,0,27,61.8,1,22.2,61.8,-0.697,1,0.3,325.6,402.9,-0.171,0.968,0.082,0.014,0.043,49.9,17.1,217.1,249.9,284.1,242.3,95.7,0,22.78,0,0,suitable,0
1995,maize,1,28,88.1,1,26.3,88.1,0.071,1,0.3,325.6,402.9,-0.171,0.774,0.01,0.0,0.116,22.3,-16.4,313.6,352.3,390.6,334.1,104.1,0,22.77,0,0,suitable,0
1995,beans,0,28,88.1,1,26.3,88.1,0.071,1,0.3,325.6,402.9,-0.171,0.99,0.01,0.01,0.01,53.2,23.6,223.6,253.2,285.5,241.6,104.1,0,22.53,0,0,suitable,0
1995,maize,1,29,127.9,1,39.8,88.3,-0.238,1,0.3,325.6,402.9,-0.171,0.533,0.018,0.0,0.239,2.7,-35.2,294.8,332.7,375.0,316.6,101.5,0,22.79,0,0,risky,1
1995,beans,0,29,127.9,1,39.8,88.3,-0.238,1,0.3,325.6,402.9,-0.171,0.976,0.018,0.002,0.018,42.6,14.0,214.0,242.6,273.1,229.5,101.5,0,22.81,0,0,suitable,0
1995,maize,1,30,157.5,1,29.6,95.7,-0.389,1,0.3,325.6,402.9,-0.171,0.298,0.003,0.0,0.352,-18.0,-57.5,272.5,312.0,356.6,309.7,107.6,0,22.68,0,0,risky,1
1995,beans,0,30,157.5,1,29.6,95.7,-0.389,1,0.3,325.6,402.9,-0.171,0.94,0.003,0.003,0.032,30.6,4.8,204.8,230.6,260.3,227.1,107.6,0,22.77,0,0,suitable,0
1995,maize,1,31,192.2,1,34.7,104.1,-0.515,1,0.3,325.6,402.9,-0.171,0.139,0.004,0.001,0.432,-35.2,-74.0,256.0,294.8,337.6,302.7,111.9,0,22.59,0,0,risky,1
1995,beans,0,31,192.2,1,34.7,104.1,-0.515,1,0.3,325.6,402.9,-0.171,0.648,0.004,0.006,0.178,8.1,-20.7,179.3,208.1,233.6,196.6,111.9,0,22.77,0,0,risky,1
1995,maize,1,32,229.4,1,37.2,101.5,-0.852,1,0.3,325.6,402.9,-0.171,0.187,0.02,0.0,0.412,-29.3,-72.8,257.2,300.7,345.3,298.7,100.3,0,22.66,0,0,risky,1
1995,beans,0,32,229.4,1,37.2,101.5,-0.852,1,0.3,325.6,402.9,-0.171,0.201,0.015,0.019,0.408,-17.6,-45.5,154.5,182.4,210.8,177.3,100.3,0,22.92,0,0,risky,1
1995,maize,1,33,265.2,1,35.8,107.6,-0.572,1,0.3,325.6,402.9,-0.171,0.243,0.016,0.0,0.383,-27.6,-71.8,258.2,302.4,356.7,302.2,92.3,0,22.58,0,0,risky,1
1995,beans,0,33,265.2,1,35.8,107.6,-0.572,1,0.3,325.6,402.9,-0.171,0.033,0.007,0.072,0.5,-39.7,-68.0,132.0,160.3,187.5,157.0,92.3,0,23.03,0,0,risky,1
1996,maize,1,25,0.0,0,22.7,36.4,-0.027,1,42.2,315.9,384.7,-0.507,0.977,0.087,0.0,0.038,67.2,25.4,355.4,397.2,439.3,387.9,93.2,0,23.29,0,0,suitable,0
1996,beans,0,25,0.0,0,22.7,36.4,-0.027,1,42.2,315.9,384.7,-0.507,0.921,0.072,0.005,0.062,37.8,3.4,203.4,237.8,274.8,229.7,93.2,0,23.18,0,0,suitable,0
