crop,window_id,window_label,simulation_run,sim_cycle_rain_mm,sim_mean_tmax_c,rain_sufficient,estab_dry_spell,temp_stress
beans,25,1-10 Sep,53,249.7,22.65,1,0,0
beans,25,1-10 Sep,54,279.3,23.01,1,0,0
beans,25,1-10 Sep,55,227.9,22.43,1,0,0
beans,25,1-10 Sep,56,222.5,23.72,1,0,0
beans,25,1-10 Sep,57,251.2,23.16,1,0,0
beans,25,1-10 Sep,58,231.0,23.41,1,0,0
beans,25,1-10 Sep,59,260.7,23.05,1,0,0
beans,25,1-10 Sep,60,230.3,22.81,1,0,0
beans,25,1-10 Sep,61,198.7,23.29,0,0,0
beans,25,1-10 Sep,62,256.1,23.61,1,0,0
beans,25,1-10 Sep,63,231.6,23.04,1,0,0
beans,25,1-10 Sep,64,278.3,23.72,1,0,0
beans,25,1-10 Sep,65,249.5,23.6,1,0,0
beans,25,1-10 Sep,66,225.0,22.87,1,0,0
beans,25,1-10 Sep,67,215.4,22.78,1,0,0
beans,25,1-10 Sep,68,242.1,22.95,1,0,0
beans,25,1-10 Sep,69,235.2,23.13,1,0,0
beans,25,1-10 Sep,70,232.3,22.87,1,0,0
beans,25,1-10 Sep,71,250.5,23.36,1,0,0
beans,25,1-10 Sep,72,215.1,23.87,1,0,0
beans,25,1-10 Sep,73,287.9,23.08,1,0,0
beans,25,1-10 Sep,74,211.4,23.4,1,0,0
beans,25,1-10 Sep,75,210.4,23.46,1,0,0
beans,25,1-10 Sep,76,275.8,22.67,1,0,0
beans,25,1-10 Sep,77,223.0,23.88,1,0,0
beans,25,1-10 Sep,78,264.9,23.15,1,0,0
beans,25,1-10 Sep,79,238.2,22.58,1,0,0
beans,25,1-10 Sep,80,193.4,23.41,0,1,0
beans,25,1-10 Sep,81,262.3,23.51,1,0,0
beans,25,1-10 Sep,82,277.5,23.81,1,0,0
beans,25,1-10 Sep,83,215.1,22.61,1,0,0
beans,25,1-10 Sep,84,267.5,23.45,1,0,0
beans,25,1-10 Sep,85,232.0,23.81,1,0,0
beans,25,1-10 Sep,86,227.8,23.41,1,0,0
beans,25,1-10 Sep,87,235.1,22.85,1,0,0
beans,25,1-10 Sep,88,269.9,22.77,1,0,0
beans,25,1-10 Sep,89,251.7,23.8,1,0,0
beans,25,1-10 Sep,90,270.5,22.53,1,0,0
beans,25,1-10 Sep,91,221.3,22.96,1,1,0
beans,25,1-10 Sep,92,288.5,23.34,1,0,0
beans,25,1-10 Sep,93,329.3,23.58,1,0,0
beans,25,1-10 Sep,94,229.4,22.79,1,0,0
beans,25,1-10 Sep,95,194.8,23.37,0,0,0
beans,25,1-10 Sep,96,261.6,23.1,1,0,0
beans,25,1-10 Sep,97,299.7,23.69,1,0,0
beans,25,1-10 Sep,98,237.1,22.68,1,0,0
beans,25,1-10 Sep,99,219.3,23.37,1,0,0
beans,26,11-20 Sep,0,245.7,22.77,1,0,0
beans,26,11-20 Sep,1,270.4,23.39,1,1,0
beans,26,11-20 Sep,2,218.3,22.27,1,0,0
beans,26,11-20 Sep,3,261.4,23.19,1,0,0
beans,26,11-20 Sep,4,255.0,23.11,1,0,0
beans,26,11-20 Sep,5,242.0,23.77,1,0,0
beans,26,11-20 Sep,6,226.4,22.96,1,0,0
beans,26,11-20 Sep,7,228.1,23.21,1,0,0
beans,26,11-20 Sep,8,259.1,22.35,1,0,0
beans,26,11-20 Sep,9,273.6,23.03,1,0,0
beans,26,11-20 Sep,10,206.7,23.12,1,0,0
beans,26,11-20 Sep,11,239.9,23.36,1,0,0
beans,26,11-20 Sep,12,260.4,23.5,1,0,0
beans,26,11-20 Sep,13,228.5,22.92,1,0,0
beans,26,11-20 Sep,14,236.2,22.87,1,0,0
beans,26,11-20 Sep,15,284.8,23.12,1,0,0
beans,26,11-20 Sep,16,261.4,23.59,1,0,0
beans,26,11-20 Sep,17,260.6,22.92,1,0,0
beans,26,11-20 Sep,18,265.4,22.84,1,0,0
beans,26,11-20 Sep,19,238.3,23.39,1,0,0
beans,26,11-20 Sep,20,227.3,23.54,1,0,0
beans,26,11-20 Sep,21,277.8,23.75,1,0,0
beans,26,11-20 Sep,22,226.8,23.2,1,0,0
beans,26,11-20 Sep,23,247.8,22.73,1,0,0
beans,26,11-20 Sep,24,258.1,23.16,1,0,0
beans,26,11-20 Sep,25,240.9,23.39,1,0,0
beans,26,11-20 Sep,26,204.1,23.52,1,1,0
beans,26,11-20 Sep,27,257.2,22.77,1,0,0
beans,26,11-20 Sep,28,282.9,22.5,1,0,0
beans,26,11-20 Sep,29,204.0,22.73,1,0,0
beans,26,11-20 Sep,30,233.7,23.23,1,0,0
beans,26,11-20 Sep,31,276.2,23.48,1,0,0
beans,26,11-20 Sep,32,242.9,23.21,1,0,0
beans,26,11-20 Sep,33,299.9,22.82,1,0,0
beans,26,11-20 Sep,34,264.7,23.51,1,0,0
beans,26,11-20 Sep,35,241.8,23.44,1,0,0
beans,26,11-20 Sep,36,238.2,23.74,1,0,0
beans,26,11-20 Sep,37,230.1,23.32,1,1,0
beans,26,11-20 Sep,38,276.0,22.9,1,0,0
beans,26,11-20 Sep,39,238.5,23.67,1,0,0
beans,26,11-20 Sep,40,238.2,23.6,1,0,0
beans,26,11-20 Sep,41,287.4,23.47,1,0,0
beans,26,11-20 Sep,42,233.4,23.38,1,0,0
beans,26,11-20 Sep,43,239.4,23.56,1,0,0
beans,26,11-20 Sep,44,246.2,22.97,1,0,0
beans,26,11-20 Sep,45,219.6,22.97,1,0,0
beans,26,11-20 Sep,46,245.0,23.91,1,0,1
beans,26,11-20 Sep,47,199.7,23.25,0,1,0
beans,26,11-20 Sep,48,246.3,22.89,1,0,0
beans,26,11-20 Sep,49,177.8,22.85,0,1,0
beans,26,11-20 Sep,50,220.5,23.26,1,0,0
beans,26,11-20 Sep,51,217.8,24.06,1,0,1
beans,26,11-20 Sep,52,213.9,23.7,1,0,0
beans,26,11-20 Sep,53,251.5,22.71,1,0,0
beans,26,11-20 Sep,54,225.7,23.68,1,0,0
beans,26,11-20 Sep,55,260.6,22.75,1,0,0
beans,26,11-20 Sep,56,212.3,23.47,1,0,0
beans,26,11-20 Sep,57,298.1,22.97,1,0,0
beans,26,11-20 Sep,58,202.9,23.5,1,0,0
beans,26,11-20 Sep,59,254.3,22.86,1,0,0
beans,26,11-20 Sep,60,276.6,23.11,1,0,0
beans,26,11-20 Sep,61,221.5,22.3,1,1,0
beans,26,11-20 Sep,62,229.9,22.16,1,0,0
beans,26,11-20 Sep,63,249.6,22.87,1,0,0
beans,26,11-20 Sep,64,286.8,22.12,1,0,0
beans,26,11-20 Sep,65,239.0,22.86,1,1,0
beans,26,11-20 Sep,66,233.5,24.13,1,0,1
beans,26,11-20 Sep,67,257.0,22.63,1,0,0
beans,26,11-20 Sep,68,205.2,23.65,1,0,0
beans,26,11-20 Sep,69,241.4,23.23,1,0,0
beans,26,11-20 Sep,70,249.5,22.4,1,0,0
beans,26,11-20 Sep,71,208.0,22.86,1,1,0
beans,26,11-20 Sep,72,263.6,23.1,1,0,0
beans,26,11-20 Sep,73,276.4,23.7,1,0,0
beans,26,11-20 Sep,74,284.6,23.2,1,0,0
beans,26,11-20 Sep,75,278.2,23.42,1,0,0
beans,26,11-20 Sep,76,221.8,23.08,1,0,0
beans,26,11-20 Sep,77,258.4,23.41,1,0,0
beans,26,11-20 Sep,78,262.5,22.94,1,0,0
beans,26,11-20 Sep,79,208.3,22.67,1,0,0
beans,26,11-20 Sep,80,284.2,23.66,1,0,0
beans,26,11-20 Sep,81,245.7,23.97,1,0,1
beans,26,11-20 Sep,82,265.1,23.22,1,0,0
beans,26,11-20 Sep,83,220.0,23.48,1,0,0
beans,26,11-20 Sep,84,239.3,22.99,1,0,0
beans,26,11-20 Sep,85,261.1,23.37,1,0,0
beans,26,11-20 Sep,86,258.9,23.56,1,0,0
beans,26,11-20 Sep,87,269.3,22.95,1,0,0
beans,26,11-20 Sep,88,260.6,23.71,1,0,0
beans,26,11-20 Sep,89,247.8,22.79,1,0,0
beans,26,11-20 Sep,90,226.7,23.01,1,0,0
beans,26,11-20 Sep,91,250.5,23.57,1,0,0
beans,26,11-20 Sep,92,202.9,23.16,1,0,0
beans,26,11-20 Sep,93,234.5,23.19,1,0,0
beans,26,11-20 Sep,94,241.1,22.58,1,1,0
beans,26,11-20 Sep,95,300.8,23.24,1,0,0
beans,26,11-20 Sep,96,248.1,22.71,1,0,0
beans,26,11-20 Sep,97,274.5,22.67,1,0,0
beans,26,11-20 Sep,98,233.2,23.35,1,0,0
beans,26,11-20 Sep,99,259.0,23.2,1,0,0
beans,27,21-30 Sep,0,207.6,23.13,1,0,0
beans,27,21-30 Sep,1,236.2,22.26,1,0,0
beans,27,21-30 Sep,2,255.3,23.14,1,0,0
beans,27,21-30 Sep,3,264.3,22.48,1,0,0
beans,27,21-30 Sep,4,256.7,23.68,1,0,0
beans,27,21-30 Sep,5,266.5,22.84,1,0,0
beans,27,21-30 Sep,6,236.4,22.86,1,0,0
beans,27,21-30 Sep,7,286.7,23.32,1,0,0
beans,27,21-30 Sep,8,277.2,22.16,1,0,0
beans,27,21-30 Sep,9,283.3,23.45,1,0,0
beans,27,21-30 Sep,10,259.1,22.93,1,0,0
beans,27,21-30 Sep,11,250.9,23.02,1,0,0
beans,27,21-30 Sep,12,249.2,22.47,1,0,0
beans,27,21-30 Sep,13,300.9,23.01,1,0,0
beans,27,21-30 Sep,14,208.5,23.53,1,0,0
beans,27,21-30 Sep,15,276.1,22.74,1,0,0
beans,27,21-30 Sep,16,260.0,23.3,1,0,0
beans,27,21-30 Sep,17,243.2,23.35,1,0,0
beans,27,21-30 Sep,18,303.4,23.34,1,0,0
beans,27,21-30 Sep,19,239.1,23.54,1,0,0
beans,27,21-30 Sep,20,270.6,23.83,1,0,0
beans,27,21-30 Sep,21,271.3,22.69,1,0,0
beans,27,21-30 Sep,22,243.0,23.38,1,0,0
beans,27,21-30 Sep,23,241.8,23.13,1,0,0
beans,27,21-30 Sep,24,239.7,22.14,1,0,0
beans,27,21-30 Sep,25,276.8,23.29,1,0,0
beans,27,21-30 Sep,26,229.6,22.54,1,1,0
beans,27,21-30 Sep,27,237.8,22.61,1,0,0
beans,27,21-30 Sep,28,239.2,23.23,1,0,0
beans,27,21-30 Sep,29,278.7,23.5,1,0,0
beans,27,21-30 Sep,30,310.9,23.18,1,0,0
beans,27,21-30 Sep,31,250.2,22.87,1,0,0
beans,27,21-30 Sep,32,282.9,23.2,1,0,0
beans,27,21-30 Sep,33,237.5,23.5,1,0,0
beans,27,21-30 Sep,34,265.1,23.59,1,0,0
beans,27,21-30 Sep,35,208.9,23.45,1,0,0
beans,27,21-30 Sep,36,236.6,23.22,1,0,0
beans,27,21-30 Sep,37,234.9,23.05,1,0,0
beans,27,21-30 Sep,38,233.4,23.76,1,0,0
beans,27,21-30 Sep,39,236.4,23.26,1,0,0
beans,27,21-30 Sep,40,217.0,22.87,1,0,0
beans,27,21-30 Sep,41,222.4,22.36,1,0,0
beans,27,21-30 Sep,42,243.0,23.49,1,1,0
beans,27,21-30 Sep,43,234.6,23.2,1,0,0
beans,27,21-30 Sep,44,229.9,22.77,1,0,0
beans,27,21-30 Sep,45,256.9,23.3,1,0,0
beans,27,21-30 Sep,46,254.6,22.74,1,0,0
beans,27,21-30 Sep,47,274.8,22.85,1,0,0
beans,27,21-30 Sep,48,274.3,22.65,1,0,0
beans,27,21-30 Sep,49,247.9,23.21,1,1,0
beans,27,21-30 Sep,50,265.2,23.58,1,0,0
beans,27,21-30 Sep,51,267.3,23.03,1,0,0
beans,27,21-30 Sep,52,207.5,22.86,1,0,0
beans,27,21-30 Sep,53,259.5,23.16,1,0,0
beans,27,21-30 Sep,54,207.2,22.92,1,0,0
beans,27,21-30 Sep,55,252.6,23.28,1,0,0
beans,27,21-30 Sep,56,230.1,23.33,1,0,0
beans,27,21-30 Sep,57,267.9,22.99,1,0,0
beans,27,21-30 Sep,58,207.5,23.0,1,0,0
beans,27,21-30 Sep,59,207.7,22.9,1,1,0
beans,27,21-30 Sep,60,265.0,22.91,1,0,0
beans,27,21-30 Sep,61,288.6,22.9,1,0,0
beans,27,21-30 Sep,62,243.6,23.34,1,0,0
beans,27,21-30 Sep,63,234.3,22.38,1,0,0
beans,27,21-30 Sep,64,267.8,22.99,1,0,0
beans,27,21-30 Sep,65,232.2,22.76,1,0,0
beans,27,21-30 Sep,66,260.6,23.32,1,0,0
beans,27,21-30 Sep,67,208.3,23.38,1,0,0
beans,27,21-30 Sep,68,269.2,23.21,1,0,0
beans,27,21-30 Sep,69,280.0,23.86,1,0,0
beans,27,21-30 Sep,70,267.3,23.52,1,0,0
beans,27,21-30 Sep,71,214.7,23.67,1,0,0
beans,27,21-30 Sep,72,245.1,23.04,1,0,0
beans,27,21-30 Sep,73,244.9,23.2,1,0,0
beans,27,21-30 Sep,74,283.5,23.08,1,0,0
beans,27,21-30 Sep,75,252.2,23.13,1,0,0
beans,27,21-30 Sep,76,243.1,23.3,1,0,0
beans,27,21-30 Sep,77,262.7,23.32,1,0,0
beans,27,21-30 Sep,78,260.7,23.08,1,0,0
beans,27,21-30 Sep,79,197.4,23.48,0,1,0
beans,27,21-30 Sep,80,206.5,22.19,1,0,0
beans,27,21-30 Sep,81,270.2,23.97,1,0,1
beans,27,21-30 Sep,82,269.9,23.37,1,0,0
beans,27,21-30 Sep,83,218.2,23.7,1,0,0
beans,27,21-30 Sep,84,292.5,22.78,1,0,0
beans,27,21-30 Sep,85,248.3,22.47,1,0,0
beans,27,21-30 Sep,86,289.0,23.07,1,0,0
beans,27,21-30 Sep,87,275.2,22.95,1,0,0
beans,27,21-30 Sep,88,306.1,23.84,1,0,0
beans,27,21-30 Sep,89,239.3,23.67,1,0,0
beans,27,21-30 Sep,90,220.1,22.87,1,0,0
beans,27,21-30 Sep,91,268.3,22.85,1,0,0
beans,27,21-30 Sep,92,278.8,22.99,1,0,0
beans,27,21-30 Sep,93,246.7,23.12,1,0,0
beans,27,21-30 Sep,94,246.2,22.36,1,0,0
beans,27,21-30 Sep,95,313.9,22.98,1,0,0
beans,27,21-30 Sep,96,230.6,23.4,1,0,0
beans,27,21-30 Sep,97,250.8,23.22,1,0,0
beans,27,21-30 Sep,98,201.2,23.22,1,0,0
beans,27,21-30 Sep,99,252.4,22.76,1,0,0
beans,28,1-10 Oct,0,235.9,23.0,1,0,0
beans,28,1-10 Oct,1,258.8,23.23,1,0,0
beans,28,1-10 Oct,2,246.2,23.3,1,0,0
beans,28,1-10 Oct,3,280.6,22.99,1,0,0
beans,28,1-10 Oct,4,239.8,23.0,1,0,0
beans,28,1-10 Oct,5,266.2,22.89,1,0,0
beans,28,1-10 Oct,6,271.9,22.28,1,0,0
beans,28,1-10 Oct,7,298.7,23.12,1,0,0
beans,28,1-10 Oct,8,241.6,22.43,1,0,0
beans,28,1-10 Oct,9,283.0,22.73,1,0,0
beans,28,1-10 Oct,10,279.4,22.5,1,0,0
beans,28,1-10 Oct,11,278.2,23.09,1,0,0
beans,28,1-10 Oct,12,235.1,22.7,1,0,0
beans,28,1-10 Oct,13,273.0,22.38,1,0,0
beans,28,1-10 Oct,14,285.7,23.27,1,0,0
beans,28,1-10 Oct,15,313.2,23.15,1,0,0
beans,28,1-10 Oct,16,221.5,23.85,1,0,0
beans,28,1-10 Oct,17,211.7,23.58,1,0,0
beans,28,1-10 Oct,18,282.0,22.98,1,0,0
beans,28,1-10 Oct,19,240.2,22.73,1,0,0
beans,28,1-10 Oct,20,271.1,22.46,1,0,0
beans,28,1-10 Oct,21,301.7,23.58,1,0,0
beans,28,1-10 Oct,22,235.3,22.6,1,0,0
beans,28,1-10 Oct,23,253.5,23.16,1,0,0
beans,28,1-10 Oct,24,251.5,23.83,1,0,0
beans,28,1-10 Oct,25,214.0,23.1,1,0,0
beans,28,1-10 Oct,26,227.3,23.08,1,0,0
beans,28,1-10 Oct,27,230.7,23.09,1,0,0
beans,28,1-10 Oct,28,245.1,23.19,1,0,0
beans,28,1-10 Oct,29,268.5,23.23,1,0,0
beans,28,1-10 Oct,30,253.4,23.03,1,0,0
beans,28,1-10 Oct,31,272.9,22.74,1,0,0
beans,28,1-10 Oct,32,282.2,22.77,1,0,0
beans,28,1-10 Oct,33,254.2,23.62,1,0,0
beans,28,1-10 Oct,34,216.6,22.86,1,0,0
beans,28,1-10 Oct,35,203.1,22.71,1,0,0
beans,28,1-10 Oct,36,237.4,22.97,1,0,0
beans,28,1-10 Oct,37,259.1,23.15,1,0,0
beans,28,1-10 Oct,38,222.0,23.23,1,1,0
beans,28,1-10 Oct,39,259.3,23.07,1,0,0
beans,28,1-10 Oct,40,250.8,23.07,1,0,0
beans,28,1-10 Oct,41,274.2,23.5,1,0,0
beans,28,1-10 Oct,42,241.6,22.83,1,0,0
beans,28,1-10 Oct,43,270.4,23.21,1,0,0
beans,28,1-10 Oct,44,231.2,22.89,1,0,0
beans,28,1-10 Oct,45,251.5,22.72,1,0,0
beans,28,1-10 Oct,46,199.2,22.94,0,0,0
beans,28,1-10 Oct,47,258.7,22.97,1,0,0
beans,28,1-10 Oct,48,267.9,23.14,1,0,0
beans,28,1-10 Oct,49,220.5,22.6,1,0,0
beans,28,1-10 Oct,50,228.8,23.23,1,0,0
beans,28,1-10 Oct,51,286.3,22.99,1,0,0
beans,28,1-10 Oct,52,274.1,22.89,1,0,0
beans,28,1-10 Oct,53,252.8,23.35,1,0,0
beans,28,1-10 Oct,54,260.8,21.99,1,0,0
beans,28,1-10 Oct,55,237.4,23.52,1,0,0
beans,28,1-10 Oct,56,222.1,22.64,1,0,0
beans,28,1-10 Oct,57,251.5,22.8,1,0,0
beans,28,1-10 Oct,58,247.6,23.39,1,0,0
beans,28,1-10 Oct,59,264.6,23.59,1,0,0
beans,28,1-10 Oct,60,228.3,22.43,1,0,0
beans,28,1-10 Oct,61,229.6,22.32,1,0,0
beans,28,1-10 Oct,62,247.7,23.25,1,0,0
beans,28,1-10 Oct,63,251.2,22.67,1,0,0
beans,28,1-10 Oct,64,299.6,23.6,1,0,0
beans,28,1-10 Oct,65,250.4,22.49,1,0,0
beans,28,1-10 Oct,66,255.7,22.87,1,0,0
beans,28,1-10 Oct,67,256.2,23.5,1,0,0
beans,28,1-10 Oct,68,231.2,22.67,1,0,0
beans,28,1-10 Oct,69,237.2,22.96,1,0,0
beans,28,1-10 Oct,70,236.0,22.66,1,0,0
beans,28,1-10 Oct,71,192.0,22.82,0,0,0
beans,28,1-10 Oct,72,222.4,22.89,1,0,0
beans,28,1-10 Oct,73,245.9,22.02,1,0,0
beans,28,1-10 Oct,74,208.5,22.58,1,0,0
beans,28,1-10 Oct,75,217.2,23.9,1,0,0
beans,28,1-10 Oct,76,243.9,22.94,1,0,0
beans,28,1-10 Oct,77,286.9,22.82,1,0,0
beans,28,1-10 Oct,78,248.6,23.07,1,0,0
beans,28,1-10 Oct,79,268.5,22.77,1,0,0
beans,28,1-10 Oct,80,261.0,23.36,1,0,0
beans,28,1-10 Oct,81,258.5,22.65,1,0,0
beans,28,1-10 Oct,82,235.2,22.81,1,0,0
beans,28,1-10 Oct,83,249.7,22.62,1,0,0
beans,28,1-10 Oct,84,243.8,22.57,1,0,0
beans,28,1-10 Oct,85,273.5,23.08,1,0,0
beans,28,1-10 Oct,86,253.7,22.64,1,0,0
beans,28,1-10 Oct,87,284.9,23.06,1,0,0
beans,28,1-10 Oct,88,243.0,22.78,1,0,0
beans,28,1-10 Oct,89,248.0,23.23,1,0,0
beans,28,1-10 Oct,90,237.8,22.45,1,0,0
beans,28,1-10 Oct,91,254.9,23.3,1,0,0
beans,28,1-10 Oct,92,257.8,23.21,1,0,0
beans,28,1-10 Oct,93,263.5,23.06,1,0,0
beans,28,1-10 Oct,94,258.0,23.68,1,0,0
beans,28,1-10 Oct,95,255.2,22.99,1,0,0
beans,28,1-10 Oct,96,238.3,23.11,1,0,0
beans,28,1-10 Oct,97,221.2,23.34,1,0,0
beans,28,1-10 Oct,98,276.8,23.56,1,0,0
beans,28,1-10 Oct,99,262.5,22.8,1,0,0
beans,29,11-20 Oct,0,270.6,23.44,1,0,0
beans,29,11-20 Oct,1,230.1,22.46,1,0,0
beans,29,11-20 Oct,2,243.5,23.73,1,0,0
beans,29,11-20 Oct,3,210.3,22.65,1,0,0
beans,29,11-20 Oct,4,242.9,22.57,1,0,0
beans,29,11-20 Oct,5,262.7,23.29,1,0,0
beans,29,11-20 Oct,6,237.6,22.11,1,0,0
beans,29,11-20 Oct,7,287.0,22.91,1,0,0
beans,29,11-20 Oct,8,246.9,22.61,1,0,0
beans,29,11-20 Oct,9,247.9,22.94,1,0,0
beans,29,11-20 Oct,10,280.6,23.13,1,0,0
beans,29,11-20 Oct,11,251.3,22.73,1,0,0
beans,29,11-20 Oct,12,237.7,23.17,1,0,0
beans,29,11-20 Oct,13,222.4,22.64,1,0,0
beans,29,11-20 Oct,14,290.3,23.36,1,0,0
beans,29,11-20 Oct,15,216.9,23.4,1,0,0
beans,29,11-20 Oct,16,201.1,22.7,1,0,0
beans,29,11-20 Oct,17,252.1,23.14,1,0,0
beans,29,11-20 Oct,18,237.7,22.67,1,0,0
beans,29,11-20 Oct,19,246.7,22.32,1,0,0
beans,29,11-20 Oct,20,255.4,22.67,1,0,0
beans,29,11-20 Oct,21,261.4,23.04,1,0,0
beans,29,11-20 Oct,22,295.9,22.38,1,0,0
beans,29,11-20 Oct,23,256.1,23.39,1,0,0
beans,29,11-20 Oct,24,302.3,22.76,1,0,0
beans,29,11-20 Oct,25,278.8,22.96,1,0,0
beans,29,11-20 Oct,26,297.5,22.88,1,0,0
beans,29,11-20 Oct,27,234.9,22.31,1,0,0
beans,29,11-20 Oct,28,280.0,23.29,1,0,0
beans,29,11-20 Oct,29,229.2,23.11,1,0,0
beans,29,11-20 Oct,30,285.7,22.76,1,0,0
beans,29,11-20 Oct,31,213.6,23.44,1,0,0
beans,29,11-20 Oct,32,261.3,23.15,1,0,0
beans,29,11-20 Oct,33,258.1,22.47,1,0,0
beans,29,11-20 Oct,34,224.4,22.93,1,0,0
beans,29,11-20 Oct,35,244.3,22.59,1,0,0
beans,29,11-20 Oct,36,245.3,22.82,1,0,0
beans,29,11-20 Oct,37,273.2,22.9,1,0,0
beans,29,11-20 Oct,38,265.6,23.3,1,0,0
beans,29,11-20 Oct,39,240.5,22.57,1,0,0
beans,29,11-20 Oct,40,253.9,22.45,1,0,0
beans,29,11-20 Oct,41,253.6,22.68,1,0,0
beans,29,11-20 Oct,42,270.9,22.92,1,0,0
beans,29,11-20 Oct,43,208.4,23.34,1,0,0
beans,29,11-20 Oct,44,217.3,23.21,1,0,0
beans,29,11-20 Oct,45,274.3,22.68,1,0,0
beans,29,11-20 Oct,46,242.7,21.98,1,0,0
beans,29,11-20 Oct,47,224.9,23.02,1,0,0
beans,29,11-20 Oct,48,260.8,22.91,1,0,0
beans,29,11-20 Oct,49,210.8,22.98,1,0,0
beans,29,11-20 Oct,50,198.9,23.31,0,0,0
beans,29,11-20 Oct,51,219.3,23.1,1,0,0
beans,29,11-20 Oct,52,281.8,23.36,1,0,0
beans,29,11-20 Oct,53,219.5,23.43,1,0,0
beans,29,11-20 Oct,54,281.1,21.96,1,0,0
beans,29,11-20 Oct,55,250.4,22.75,1,0,0
beans,29,11-20 Oct,56,235.2,22.75,1,0,0
beans,29,11-20 Oct,57,245.0,23.08,1,0,0
beans,29,11-20 Oct,58,248.0,22.67,1,0,0
beans,29,11-20 Oct,59,268.8,22.56,1,0,0
beans,29,11-20 Oct,60,214.4,22.87,1,0,0
beans,29,11-20 Oct,61,208.4,22.95,1,0,0
beans,29,11-20 Oct,62,299.7,23.07,1,0,0
beans,29,11-20 Oct,63,222.7,22.65,1,0,0
beans,29,11-20 Oct,64,255.5,23.28,1,0,0
beans,29,11-20 Oct,65,276.2,23.45,1,0,0
beans,29,11-20 Oct,66,272.0,22.53,1,0,0
beans,29,11-20 Oct,67,260.0,22.78,1,0,0
beans,29,11-20 Oct,68,281.4,22.76,1,0,0
beans,29,11-20 Oct,69,244.8,23.1,1,0,0
beans,29,11-20 Oct,70,256.0,22.86,1,0,0
beans,29,11-20 Oct,71,241.2,22.68,1,0,0
beans,29,11-20 Oct,72,263.1,23.3,1,0,0
beans,29,11-20 Oct,73,249.7,22.81,1,0,0
beans,29,11-20 Oct,74,223.4,23.39,1,0,0
beans,29,11-20 Oct,75,203.9,22.69,1,0,0
beans,29,11-20 Oct,76,267.1,23.69,1,0,0
beans,29,11-20 Oct,77,209.2,23.06,1,0,0
beans,29,11-20 Oct,78,238.4,22.88,1,0,0
beans,29,11-20 Oct,79,231.9,22.1,1,0,0
beans,29,11-20 Oct,80,251.9,22.24,1,0,0
beans,29,11-20 Oct,81,249.7,22.77,1,0,0
beans,29,11-20 Oct,82,262.8,23.62,1,0,0
beans,29,11-20 Oct,83,246.3,23.29,1,0,0
beans,29,11-20 Oct,84,238.3,22.73,1,0,0
beans,29,11-20 Oct,85,201.4,23.23,1,0,0
beans,29,11-20 Oct,86,220.2,23.25,1,0,0
beans,29,11-20 Oct,87,239.0,22.59,1,0,0
beans,29,11-20 Oct,88,231.9,22.24,1,0,0
beans,29,11-20 Oct,89,208.3,22.76,1,0,0
beans,29,11-20 Oct,90,224.1,23.28,1,0,0
beans,29,11-20 Oct,91,269.6,22.75,1,0,0
beans,29,11-20 Oct,92,226.9,23.0,1,0,0
beans,29,11-20 Oct,93,235.1,23.47,1,0,0
beans,29,11-20 Oct,94,276.7,23.24,1,0,0
beans,29,11-20 Oct,95,260.1,22.73,1,0,0
beans,29,11-20 Oct,96,276.7,23.31,1,0,0
beans,29,11-20 Oct,97,248.7,23.43,1,0,0
beans,29,11-20 Oct,98,247.1,23.46,1,0,0
beans,29,11-20 Oct,99,294.2,23.33,1,0,0
beans,30,21-31 Oct,0,212.8,22.51,1,0,0
beans,30,21-31 Oct,1,243.4,22.5,1,0,0
beans,30,21-31 Oct,2,227.7,23.08,1,0,0
beans,30,21-31 Oct,3,256.1,23.58,1,0,0
beans,30,21-31 Oct,4,247.1,23.08,1,0,0
beans,30,21-31 Oct,5,243.6,23.12,1,0,0
beans,30,21-31 Oct,6,188.4,22.58,0,0,0
beans,30,21-31 Oct,7,248.3,22.55,1,0,0
beans,30,21-31 Oct,8,200.0,23.03,1,0,0
beans,30,21-31 Oct,9,234.9,23.54,1,0,0
beans,30,21-31 Oct,10,204.6,22.58,1,0,0
beans,30,21-31 Oct,11,215.9,23.08,1,0,0
beans,30,21-31 Oct,12,194.5,23.13,0,0,0
beans,30,21-31 Oct,13,284.3,22.73,1,0,0
beans,30,21-31 Oct,14,257.8,22.54,1,0,0
beans,30,21-31 Oct,15,235.7,22.4,1,0,0
beans,30,21-31 Oct,16,243.1,22.5,1,0,0
beans,30,21-31 Oct,17,268.6,22.73,1,0,0
beans,30,21-31 Oct,18,224.0,22.92,1,0,0
beans,30,21-31 Oct,19,249.3,23.15,1,0,0
beans,30,21-31 Oct,20,249.4,23.05,1,0,0
beans,30,21-31 Oct,21,241.1,22.92,1,0,0
beans,30,21-31 Oct,22,226.6,23.28,1,0,0
beans,30,21-31 Oct,23,226.7,23.0,1,0,0
beans,30,21-31 Oct,24,231.8,22.72,1,0,0
beans,30,21-31 Oct,25,232.7,23.58,1,0,0
beans,30,21-31 Oct,26,196.6,22.91,0,0,0
beans,30,21-31 Oct,27,215.3,22.99,1,0,0
beans,30,21-31 Oct,28,200.2,22.51,1,0,0
beans,30,21-31 Oct,29,209.4,22.82,1,0,0
beans,30,21-31 Oct,30,244.2,22.84,1,0,0
beans,30,21-31 Oct,31,214.6,22.64,1,0,0
beans,30,21-31 Oct,32,234.6,23.44,1,0,0
