date,year,month,dekad_of_year,abs_dekad,rainfall_mm,tmax_c,tmin_c,is_wet_dekad,season,location
2012-12-21,2012,12,36,1871,50.28054,22.93209,13.75498,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-01-01,2013,1,1,1872,14.98643,23.22764,13.96596,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-01-11,2013,1,2,1873,3.696833,25.31624,13.87479,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-01-21,2013,1,3,1874,18.0724,26.3858,14.38786,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-02-01,2013,2,4,1875,11.84615,24.11581,14.09138,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-02-11,2013,2,5,1876,22.22624,23.46684,13.85532,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-02-21,2013,2,6,1877,6.072398,25.46454,13.98806,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-03-01,2013,3,7,1878,34.04525,24.28839,14.37266,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-03-11,2013,3,8,1879,62.95023,23.87556,14.41513,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-03-21,2013,3,9,1880,86.36199,22.04504,13.80075,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-04-01,2013,4,10,1881,46.06335,23.49874,14.57007,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-04-11,2013,4,11,1882,65.76471,22.84734,14.70374,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-04-21,2013,4,12,1883,52.41629,21.88899,14.3076,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-05-01,2013,5,13,1884,47.38462,22.23471,14.73515,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-05-11,2013,5,14,1885,5.778281,22.56642,13.23334,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-05-21,2013,5,15,1886,7.873303,23.56782,13.78902,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-06-01,2013,6,16,1887,0.04977376,23.11686,12.94187,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-06-11,2013,6,17,1888,0.06334842,23.46396,13.68786,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-06-21,2013,6,18,1889,0.0,23.91399,14.00927,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-07-01,2013,7,19,1890,0.0,24.33701,12.99487,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-07-11,2013,7,20,1891,0.0,24.33685,13.00569,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-07-21,2013,7,21,1892,0.0,24.06713,13.4098,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-08-01,2013,8,22,1893,1.0,22.36188,13.61949,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-08-11,2013,8,23,1894,14.01357,24.1385,14.56423,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-08-21,2013,8,24,1895,16.08597,23.80894,13.54572,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-09-01,2013,9,25,1896,33.0,23.50854,13.23234,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-09-11,2013,9,26,1897,26.27149,24.33178,13.96837,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-09-21,2013,9,27,1898,42.77828,23.50287,15.00003,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-10-01,2013,10,28,1899,28.58371,23.26543,14.70283,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-10-11,2013,10,29,1900,25.77376,24.75664,13.85618,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-10-21,2013,10,30,1901,37.36199,24.13037,13.8635,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-11-01,2013,11,31,1902,42.15837,23.523,14.49108,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-11-11,2013,11,32,1903,34.14932,24.25838,14.27432,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-11-21,2013,11,33,1904,38.95475,22.87242,13.52474,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-12-01,2013,12,34,1905,40.33032,24.25795,14.40612,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-12-11,2013,12,35,1906,50.94118,22.37772,14.2164,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2013-12-21,2013,12,36,1907,33.82353,24.51796,14.70887,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-01-01,2014,1,1,1908,14.20815,24.39197,14.20492,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-01-11,2014,1,2,1909,23.50679,26.15864,14.71514,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-01-21,2014,1,3,1910,14.62443,25.69739,14.73579,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-02-01,2014,2,4,1911,20.47964,24.94535,14.94588,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-02-11,2014,2,5,1912,20.37557,25.06758,14.95443,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-02-21,2014,2,6,1913,33.93665,23.67873,14.76425,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-03-01,2014,3,7,1914,20.2172,24.76169,14.57543,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-03-11,2014,3,8,1915,56.78733,21.34374,13.33711,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-03-21,2014,3,9,1916,82.66969,23.25311,14.11041,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-04-01,2014,4,10,1917,33.21719,23.52073,13.56275,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-04-11,2014,4,11,1918,70.43439,22.30633,14.13973,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-04-21,2014,4,12,1919,35.94118,22.89462,13.2277,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-05-01,2014,5,13,1920,25.63801,22.75172,14.6351,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-05-11,2014,5,14,1921,26.84163,22.44439,13.18795,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-05-21,2014,5,15,1922,9.719457,23.06179,13.54329,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-06-01,2014,6,16,1923,3.307692,23.07088,13.79859,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-06-11,2014,6,17,1924,11.61991,22.91089,13.64154,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-06-21,2014,6,18,1925,1.511312,22.48346,13.41445,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-07-01,2014,7,19,1926,0.0,24.07568,12.44169,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-07-11,2014,7,20,1927,1.932127,23.23067,13.04,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-07-21,2014,7,21,1928,6.475113,23.00419,14.12182,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-08-01,2014,8,22,1929,4.361991,23.2989,14.07994,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-08-11,2014,8,23,1930,31.75566,22.26609,13.7936,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-08-21,2014,8,24,1931,53.17647,22.97916,14.23536,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-09-01,2014,9,25,1932,33.8009,21.86633,13.80725,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-09-11,2014,9,26,1933,29.19909,23.97435,13.60189,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-09-21,2014,9,27,1934,37.819,24.25914,13.46929,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-10-01,2014,10,28,1935,45.81448,23.86313,13.7301,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-10-11,2014,10,29,1936,43.97738,24.06979,14.35851,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-10-21,2014,10,30,1937,85.41666,23.68531,13.97221,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-11-01,2014,11,31,1938,28.54751,23.36773,13.10865,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-11-11,2014,11,32,1939,43.44796,23.28108,13.63299,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-11-21,2014,11,33,1940,41.29412,22.97892,13.14036,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-12-01,2014,12,34,1941,35.23529,23.50438,13.66495,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2014-12-21,2014,12,36,1943,34.82805,24.49807,14.60553,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-01-01,2015,1,1,1944,0.3981901,26.58146,14.8884,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-01-11,2015,1,2,1945,0.9547511,27.27127,15.35366,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-01-21,2015,1,3,1946,13.62896,28.60629,15.59337,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-02-01,2015,2,4,1947,10.76018,29.88456,16.00729,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-02-11,2015,2,5,1948,25.57919,29.44611,16.1641,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-02-21,2015,2,6,1949,18.27149,28.01178,15.934,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-03-01,2015,3,7,1950,21.9638,29.8984,15.95007,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-03-11,2015,3,8,1951,21.1267,30.95694,17.21845,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-03-21,2015,3,9,1952,58.39367,25.39859,16.21944,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-04-01,2015,4,10,1953,51.0,24.96576,15.48113,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-04-11,2015,4,11,1954,62.46154,25.04546,15.32065,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-04-21,2015,4,12,1955,53.81448,24.57928,15.13333,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-05-01,2015,5,13,1956,42.69231,24.64296,15.61803,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-05-11,2015,5,14,1957,27.03167,27.13692,15.91792,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-05-21,2015,5,15,1958,20.59728,27.89053,15.79985,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-06-01,2015,6,16,1959,15.9819,27.68072,15.93824,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-06-11,2015,6,17,1960,18.62443,28.1816,15.66238,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-06-21,2015,6,18,1961,2.868778,27.86975,15.8237,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-07-01,2015,7,19,1962,0.0,27.83468,15.78613,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-07-11,2015,7,20,1963,0.0,28.39211,15.06854,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-07-21,2015,7,21,1964,0.0,28.64846,15.44878,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-08-01,2015,8,22,1965,0.8325792,28.475,15.63813,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-08-11,2015,8,23,1966,6.0181,29.09109,15.77266,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-08-21,2015,8,24,1967,6.235294,29.25051,15.57614,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-09-01,2015,9,25,1968,42.91403,27.70674,16.11924,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-09-11,2015,9,26,1969,22.04072,29.09076,15.86428,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-09-21,2015,9,27,1970,45.76018,28.73773,15.68139,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-10-01,2015,10,28,1971,34.23529,28.09697,16.0615,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-10-11,2015,10,29,1972,43.32127,26.98083,15.52521,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-10-21,2015,10,30,1973,45.89593,25.3129,15.09815,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-11-01,2015,11,31,1974,38.74208,25.02803,14.76363,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-11-11,2015,11,32,1975,35.8733,25.38604,15.05609,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-11-21,2015,11,33,1976,27.12217,25.47005,15.08882,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-12-01,2015,12,34,1977,40.01358,25.05597,15.01546,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-12-11,2015,12,35,1978,35.21267,23.33137,14.79935,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2015-12-21,2015,12,36,1979,12.56109,25.22527,15.12799,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-01-01,2016,1,1,1980,15.42986,26.36285,16.48968,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-01-11,2016,1,2,1981,28.26697,24.95718,15.75472,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-01-21,2016,1,3,1982,9.113122,27.06324,15.52178,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-02-01,2016,2,4,1983,1.77828,27.95639,16.33523,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-02-11,2016,2,5,1984,8.063349,27.77759,16.82789,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-02-21,2016,2,6,1985,17.28959,27.89552,16.98745,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-03-01,2016,3,7,1986,32.16742,29.52412,17.18201,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-03-11,2016,3,8,1987,22.25339,30.35935,16.73546,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-03-21,2016,3,9,1988,39.76923,29.96189,17.34508,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-04-01,2016,4,10,1989,58.19457,26.33681,16.32745,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-04-11,2016,4,11,1990,39.07692,25.66611,16.11426,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-04-21,2016,4,12,1991,62.61991,25.48384,16.15595,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-05-01,2016,5,13,1992,38.58823,26.03148,15.75676,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-05-11,2016,5,14,1993,7.140272,27.38125,15.51102,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-05-21,2016,5,15,1994,14.88235,28.10511,15.58197,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-06-01,2016,6,16,1995,0.4298643,28.28595,15.45428,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-06-11,2016,6,17,1996,1.190045,27.87113,15.16586,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-06-21,2016,6,18,1997,0.05882353,27.06382,14.46623,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-07-01,2016,7,19,1998,0.0361991,28.22373,14.3475,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-07-11,2016,7,20,1999,0.0,28.01366,14.95076,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-07-21,2016,7,21,2000,3.742081,28.43565,15.31902,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-08-01,2016,8,22,2001,0.0,28.85704,15.41799,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-08-11,2016,8,23,2002,4.932127,28.76241,15.53676,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-08-21,2016,8,24,2003,2.809955,28.89577,15.50282,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-09-01,2016,9,25,2004,7.841629,29.30861,16.08593,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-09-11,2016,9,26,2005,35.58823,28.97685,15.86873,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-09-21,2016,9,27,2006,59.65158,27.83236,16.39387,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-10-01,2016,10,28,2007,83.02715,25.6134,15.685,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-10-11,2016,10,29,2008,35.20815,28.45238,16.18769,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-10-21,2016,10,30,2009,44.57466,27.96162,15.75924,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-11-01,2016,11,31,2010,35.60181,25.0013,15.36333,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-11-11,2016,11,32,2011,42.46606,24.26407,15.36153,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-11-21,2016,11,33,2012,59.61538,25.28104,15.73331,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-12-01,2016,12,34,2013,19.09955,24.92782,15.08519,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-12-11,2016,12,35,2014,18.72398,24.49556,14.62949,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2016-12-21,2016,12,36,2015,6.072398,25.9262,15.79667,0,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-01-01,2017,1,1,2016,2.895928,26.97278,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-01-11,2017,1,2,2017,1.443439,28.17833,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-01-21,2017,1,3,2018,8.104073,26.91431,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-02-01,2017,2,4,2019,11.47964,26.48377,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-02-11,2017,2,5,2020,21.31222,26.60586,,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-02-21,2017,2,6,2021,24.84163,25.00634,,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-03-01,2017,3,7,2022,16.09502,26.04264,,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-03-11,2017,3,8,2023,43.92308,26.64069,,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-03-21,2017,3,9,2024,36.1991,25.1213,,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-04-01,2017,4,10,2025,7.669683,25.59711,,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-04-11,2017,4,11,2026,9.447964,25.86074,,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-04-21,2017,4,12,2027,11.75113,25.11361,,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-05-01,2017,5,13,2028,23.35747,25.52898,,1,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-05-11,2017,5,14,2029,4.38914,26.87898,,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-05-21,2017,5,15,2030,0.0,27.2213,,0,B (Mar-May),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-06-01,2017,6,16,2031,0.6787331,27.48477,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-06-11,2017,6,17,2032,0.0,27.304,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-06-21,2017,6,18,2033,0.0,27.42299,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-07-01,2017,7,19,2034,5.420815,24.98282,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-07-11,2017,7,20,2035,0.0,25.359,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-07-21,2017,7,21,2036,0.1719457,25.45579,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-08-01,2017,8,22,2037,5.791855,25.1915,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-08-11,2017,8,23,2038,13.02262,25.17633,,0,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-08-21,2017,8,24,2039,31.87783,25.33063,,1,dry/other,"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-09-01,2017,9,25,2040,38.25792,25.04557,,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-09-11,2017,9,26,2041,31.29864,25.13475,,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-09-21,2017,9,27,2042,23.31222,25.04702,,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-10-01,2017,10,28,2043,24.31222,25.04173,,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-10-11,2017,10,29,2044,33.15837,24.39269,,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-10-21,2017,10,30,2045,41.04073,24.17901,,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
2017-11-01,2017,11,31,2046,51.35294,24.28503,,1,A (Sep-Dec),"Nyagatare box X 30.0-30.6, Y -1.5..-1.05 (spatial avg)"
